customer_id,first_name,last_name,age,gender,marital_status,number_of_dependents,education_level,province,employment_status,monthly_income,income_band,monthly_expenses,account_tenure_years,monthly_transactions,avg_transaction_value,digital_login_frequency,branch_visit_count,late_payment_count,preferred_channel,has_savings_account,has_credit_card,has_home_loan,has_personal_loan,has_vehicle_finance,has_investment_account,active_products_count,credit_score,loan_utilisation_rate,days_since_last_default,churn_risk_label
CUST-01002,Bongani,Botha,27,Male,Married,0,Degree,Western Cape,Employed,32900.0,LSM 7-8,17200.0,9.3,30,604.15,18,4,1,Digital-Preferred,1,1,0,0,1,1,4,630,0.247,685,Low
CUST-01003,Sandile,Nxumalo,69,Male,Married,0,No Matric,Limpopo,Employed,5200.0,LSM 1-4,3000.0,5.6,17,83.81,15,8,0,Digital-Preferred,1,0,0,0,1,0,2,674,0.442,9999,Low
CUST-01004,Kiran,Botha,35,Male,Married,3,Degree,Gauteng,Employed,32400.0,LSM 7-8,16700.0,11.7,32,211.7,13,5,0,Digital-Preferred,1,1,1,1,1,0,5,755,0.178,9999,Low
CUST-01005,Jason,Nxumalo,47,Male,Married,2,Matric,KwaZulu-Natal,Unemployed,2034.22,LSM 1-4,2100.0,4.9,15,50.0,6,7,4,Branch-Preferred,0,0,0,0,0,0,0,534,0.0,506,Medium
CUST-01006,Heinrich,Mkhize,45,Male,Single,1,Matric,Eastern Cape,Employed,12400.0,LSM 5-6,10300.0,8.8,20,777.63,5,5,2,Branch-Preferred,1,0,0,0,0,0,1,585,0.0,68,Medium
CUST-01007,Devan,Daniels,36,Male,Married,2,Degree,Free State,Employed,41500.0,Affluent,21000.0,6.1,36,923.22,12,4,4,Digital-Preferred,1,0,0,1,0,0,2,521,0.509,339,High
CUST-01008,Heinrich,Mokoena,29,Male,Single,2,Matric,Gauteng,Employed,4800.0,LSM 1-4,4400.0,5.6,19,257.49,18,1,6,Digital-Preferred,1,1,0,0,0,0,2,457,0.706,323,High
CUST-01009,Kavitha,Reddy,36,Female,Married,2,Degree,KwaZulu-Natal,Employed,39500.0,LSM 7-8,25600.0,4.8,14,1473.83,25,0,3,Digital-Only,1,1,1,1,1,0,5,596,0.468,9999,Low
CUST-01010,Vusi,Maharaj,34,Male,Single,1,Diploma,North West,Self-Employed,28100.0,LSM 7-8,20600.0,4.4,26,637.85,9,3,0,Passive,1,1,0,1,1,0,4,680,0.333,9999,Low
CUST-01011,Thabo,du Plessis,73,Male,Married,0,Degree,Limpopo,Employed,53300.0,Affluent,30100.0,7.9,41,569.77,8,7,1,Branch-Preferred,1,1,0,0,1,1,4,646,0.284,2152,Low
CUST-01012,Vusi,du Plessis,40,Male,Married,4,Matric,Eastern Cape,Unemployed,2162.14,LSM 1-4,2300.0,1.2,12,80.51,9,3,3,Passive,0,1,0,0,0,0,1,535,0.51,2568,High
CUST-01013,Jade,Mkhize,28,Female,Single,0,Degree,Gauteng,Self-Employed,26100.0,LSM 7-8,12200.0,6.5,22,377.61,12,4,3,Digital-Preferred,1,1,1,1,0,1,5,562,0.438,9999,Low
CUST-01014,Liezel,Pretorius,22,Female,Single,0,Diploma,Gauteng,Employed,6600.0,LSM 1-4,3400.0,2.1,19,283.07,16,3,1,Digital-Preferred,1,0,0,1,0,0,2,577,0.464,9999,Low
CUST-01015,Arjun,Adams,25,Male,Single,0,Diploma,KwaZulu-Natal,Unemployed,2070.41,LSM 1-4,1500.0,5.2,17,137.71,16,4,6,Digital-Preferred,1,0,0,1,0,0,2,395,0.762,9999,Medium
CUST-01016,Thabo,Mkhize,44,Male,Married,2,Matric,Gauteng,Employed,11500.0,LSM 5-6,8700.0,1.8,7,1558.87,13,3,5,Digital-Preferred,1,1,0,0,0,0,2,507,0.695,62,High
CUST-01017,Nozipho,Nxumalo,32,Female,Single,0,Diploma,Limpopo,Employed,23900.0,LSM 7-8,11900.0,8.7,28,347.17,17,1,1,Digital-Preferred,1,1,1,0,0,0,3,614,0.475,288,Low
CUST-01018,Kefilwe,Reddy,30,Female,Single,1,Diploma,Limpopo,Employed,16000.0,LSM 5-6,11300.0,11.2,10,1170.04,6,4,4,Branch-Preferred,1,1,1,1,0,0,4,594,0.571,301,Low
CUST-01019,Bongiwe,February,53,Female,Widowed,1,No Matric,Mpumalanga,Employed,5100.0,LSM 1-4,4500.0,9.8,17,412.93,16,4,4,Digital-Preferred,0,1,0,0,0,0,1,541,0.522,94,Medium
CUST-01020,Samantha,Sithole,29,Female,Married,0,Diploma,Gauteng,Employed,6900.0,LSM 1-4,4100.0,11.2,11,577.06,5,6,0,Branch-Preferred,0,0,0,0,0,0,0,642,0.0,9999,Medium
CUST-01021,Mihlali,Smith,34,Female,Single,1,Diploma,KwaZulu-Natal,Employed,16100.0,LSM 5-6,8100.0,6.2,14,331.59,15,4,0,Digital-Preferred,1,1,0,1,1,0,4,645,0.464,846,Low
CUST-01022,Kavitha,Mkhize,65,Female,Married,1,Matric,Limpopo,Retired,5740.41,LSM 1-4,3200.0,4.3,3,1147.64,4,3,1,Passive,1,1,0,0,0,0,2,613,0.456,9999,Medium
CUST-01023,Heinrich,Joubert,34,Male,Single,0,Matric,Gauteng,Self-Employed,5000.0,LSM 1-4,3500.0,6.8,13,298.56,10,0,4,Passive,1,0,0,0,0,0,1,493,0.0,48,Medium
CUST-01024,Nandi,Jacobs,42,Female,Married,3,Matric,Gauteng,Retired,4505.39,LSM 1-4,4700.0,4.6,4,1235.56,14,3,6,Digital-Preferred,1,0,0,0,0,0,1,432,0.0,213,High
CUST-01025,Kyle,van der Berg,19,Male,Single,0,Diploma,KwaZulu-Natal,Employed,11400.0,LSM 5-6,7600.0,0.5,6,1278.59,20,4,3,Digital-Preferred,1,1,0,0,0,0,2,505,0.473,9999,Medium
CUST-01026,Nozipho,Pretorius,29,Female,Single,0,Degree,Gauteng,Employed,38500.0,LSM 7-8,17500.0,9.0,37,815.55,12,5,3,Digital-Preferred,1,0,1,0,1,0,3,570,0.528,671,Low
CUST-01027,Thabo,Khumalo,18,Male,Single,1,Degree,Gauteng,Employed,30400.0,LSM 7-8,20100.0,0.5,38,350.78,20,0,2,Digital-Preferred,1,1,0,0,1,1,4,567,0.437,9999,Low
CUST-01028,Arjun,Pretorius,32,Male,Single,1,Diploma,KwaZulu-Natal,Employed,21400.0,LSM 7-8,16400.0,2.0,27,417.41,8,5,5,Branch-Preferred,1,1,0,1,1,0,4,501,0.528,237,Low
CUST-01029,Kavitha,Joubert,31,Female,Single,0,Degree,Mpumalanga,Employed,56400.0,Affluent,32600.0,6.0,36,741.36,12,5,1,Digital-Preferred,1,1,1,0,1,0,4,680,0.483,9999,Low
CUST-01030,Palesa,February,38,Female,Married,3,No Matric,Gauteng,Retired,2173.32,LSM 1-4,2300.0,4.5,10,171.96,23,2,5,Digital-Preferred,1,0,0,1,0,0,2,480,0.741,1027,Medium
CUST-01031,Marco,Mkhize,39,Male,Married,2,Postgraduate,Western Cape,Unemployed,3056.11,LSM 1-4,3200.0,5.2,17,246.9,15,3,4,Digital-Preferred,1,1,0,0,1,0,3,525,0.586,9999,Medium
CUST-01032,Thandi,Motsepe,33,Female,Single,0,Matric,Western Cape,Employed,11600.0,LSM 5-6,8400.0,5.8,17,402.89,8,4,4,Branch-Preferred,1,0,0,1,1,0,3,486,0.572,114,Low
CUST-01033,Lethiwe,Govender,28,Male,Married,2,Matric,Western Cape,Unemployed,225.14,LSM 1-4,200.0,9.1,13,216.65,7,3,0,Passive,1,0,0,0,0,0,1,643,0.0,183,Medium
CUST-01034,Siyanda,Jacobs,34,Male,Single,1,Matric,Western Cape,Unemployed,1285.59,LSM 1-4,1300.0,1.2,7,185.01,19,2,4,Digital-Preferred,1,0,0,0,0,0,1,441,0.0,854,Medium
CUST-01035,Ayanda,Cele,60,Female,Single,0,No Matric,Gauteng,Unemployed,1482.15,LSM 1-4,700.0,4.6,8,68.22,6,6,1,Branch-Preferred,1,1,0,0,0,0,2,650,0.445,2051,Low
CUST-01036,Priya,Reddy,54,Male,Married,1,Degree,Gauteng,Employed,42900.0,Affluent,20800.0,5.2,33,364.25,12,2,0,Digital-Preferred,1,1,1,1,0,1,5,721,0.191,9999,Low
CUST-01037,Priya,Johnson,37,Male,Married,2,Matric,Western Cape,Unemployed,1650.77,LSM 1-4,1700.0,8.9,16,470.47,26,1,8,Digital-Only,1,1,0,0,0,0,2,407,0.782,389,Medium
CUST-01038,Kavitha,Naidoo,28,Female,Single,0,Matric,Free State,Unemployed,2061.95,LSM 1-4,1500.0,3.5,17,78.74,25,3,2,Digital-Preferred,1,0,0,1,0,0,2,578,0.504,1078,High
CUST-01039,Luca,Mthethwa,36,Male,Married,0,Matric,KwaZulu-Natal,Employed,10400.0,LSM 5-6,7100.0,4.7,12,919.09,12,5,5,Digital-Preferred,1,0,1,0,1,0,3,486,0.82,180,Medium
CUST-01040,Bongani,Nxumalo,36,Male,Married,1,Postgraduate,Western Cape,Employed,69800.0,Affluent,36800.0,12.8,63,459.67,18,5,1,Digital-Preferred,1,1,1,0,1,0,4,687,0.22,9999,Low
CUST-01041,André,Buthelezi,62,Male,Married,0,Diploma,Free State,Employed,26700.0,LSM 7-8,16800.0,10.8,16,1216.12,11,3,3,Digital-Preferred,1,1,0,0,1,0,3,554,0.399,666,Low
CUST-01042,Nokwanda,Nkosi,37,Female,Married,2,Postgraduate,Limpopo,Unemployed,1495.13,LSM 1-4,1600.0,9.5,10,50.0,0,5,8,Branch-Preferred,1,0,0,1,0,0,2,396,0.772,26,Medium
CUST-01043,Kyle,Khumalo,36,Male,Single,0,Degree,Limpopo,Employed,11200.0,LSM 5-6,6100.0,0.8,7,1235.24,10,4,0,Branch-Preferred,1,1,0,1,1,0,4,635,0.347,9999,Low
CUST-01044,Heinrich,Mthethwa,32,Male,Single,0,Degree,Western Cape,Employed,40900.0,Affluent,18600.0,9.2,28,888.44,4,1,0,Passive,1,1,1,0,1,1,5,723,0.278,1184,Low
CUST-01045,Zara,Zulu,27,Female,Married,3,Diploma,North West,Employed,10900.0,LSM 5-6,7000.0,6.3,6,1336.57,18,2,2,Digital-Preferred,1,0,1,1,0,0,3,593,0.436,1315,Low
CUST-01046,Johan,Dlamini,46,Male,Married,0,Matric,Western Cape,Unemployed,1796.84,LSM 1-4,800.0,5.0,6,50.0,16,4,0,Digital-Preferred,0,0,0,0,0,0,0,652,0.0,1713,High
CUST-01047,Sbusiso,Reddy,28,Male,Single,1,Matric,Eastern Cape,Unemployed,2973.86,LSM 1-4,2500.0,5.4,17,528.39,20,5,2,Digital-Preferred,0,0,0,0,0,0,0,549,0.0,9999,Medium
CUST-01048,Shenay,Mthembu,35,Female,Married,2,Matric,Limpopo,Employed,6300.0,LSM 1-4,4800.0,9.3,14,750.45,18,2,4,Digital-Preferred,1,0,0,0,1,0,2,480,0.701,338,Medium
CUST-01049,Jade,Zulu,26,Female,Single,0,Degree,KwaZulu-Natal,Employed,16600.0,LSM 5-6,10200.0,8.1,16,561.57,23,1,5,Digital-Only,1,0,0,1,0,1,3,513,0.56,1013,Low
CUST-01050,Tebogo,Pillay,64,Male,Married,1,No Matric,Free State,Retired,2992.43,LSM 1-4,2200.0,7.9,11,232.33,9,1,3,Passive,0,0,0,0,0,0,0,525,0.0,1768,High
CUST-01051,Megan,Williams,24,Female,Single,2,Matric,Free State,Employed,4200.0,LSM 1-4,4400.0,4.6,3,1652.03,8,0,0,Passive,1,0,0,0,0,0,1,596,0.0,594,High
CUST-01052,Fatima,Maharaj,40,Female,Single,0,Diploma,Western Cape,Employed,18800.0,LSM 5-6,11700.0,13.1,27,50.0,16,4,2,Digital-Preferred,1,0,1,1,0,0,3,626,0.354,9999,Low
CUST-01053,Bongani,Nkosi,40,Male,Divorced,1,No Matric,Gauteng,Student,1154.77,LSM 1-4,1200.0,3.9,3,629.17,4,3,2,Passive,1,0,0,0,0,0,1,561,0.0,3171,Medium
CUST-01054,Kim,Khumalo,46,Female,Divorced,1,No Matric,Limpopo,Employed,3800.0,LSM 1-4,3600.0,0.5,7,719.02,7,2,4,Passive,1,0,0,0,0,0,1,476,0.0,9999,High
CUST-01055,Ayanda,Adams,45,Female,Married,1,No Matric,KwaZulu-Natal,Unemployed,1330.19,LSM 1-4,1400.0,4.3,10,50.0,0,3,7,Passive,1,0,0,0,0,0,1,381,0.0,266,High
CUST-01056,Priya,Maharaj,40,Female,Divorced,2,Diploma,Western Cape,Employed,23000.0,LSM 7-8,13100.0,6.7,29,50.0,15,3,1,Digital-Preferred,1,1,1,1,0,0,4,668,0.351,2310,Low
CUST-01057,Nokwanda,Sithole,45,Female,Single,0,No Matric,Gauteng,Unemployed,1544.25,LSM 1-4,900.0,9.0,13,135.87,14,2,0,Digital-Preferred,1,0,0,0,0,0,1,630,0.0,2075,Medium
CUST-01058,Ayanda,Jacobs,34,Female,Divorced,0,Matric,Limpopo,Unemployed,734.95,LSM 1-4,500.0,3.5,10,50.0,13,3,1,Digital-Preferred,1,0,0,1,0,0,2,582,0.476,648,Medium
CUST-01059,Kavitha,Brown,32,Female,Married,3,Matric,Free State,Employed,6900.0,LSM 1-4,5000.0,6.9,26,50.0,10,4,1,Branch-Preferred,1,0,0,1,0,0,2,558,0.628,9999,Medium
CUST-01060,Shenay,Adams,34,Female,Single,0,Degree,Gauteng,Employed,43600.0,Affluent,22400.0,3.5,55,481.41,15,4,2,Digital-Preferred,1,1,1,0,0,1,4,576,0.523,1328,Low
CUST-01061,Shenay,Adams,31,Female,Married,3,Matric,Limpopo,Retired,5255.72,LSM 1-4,5500.0,8.6,14,656.45,10,3,1,Passive,1,0,0,0,0,0,1,569,0.0,441,Medium
CUST-01062,Bongiwe,Hendricks,40,Female,Married,0,No Matric,Mpumalanga,Unemployed,1753.96,LSM 1-4,700.0,5.3,10,50.0,25,1,0,Digital-Only,0,0,0,0,0,0,0,648,0.0,9999,Medium
CUST-01063,Tayla,Khumalo,29,Female,Single,0,Degree,Gauteng,Employed,9800.0,LSM 5-6,4600.0,4.8,15,543.69,15,4,2,Digital-Preferred,1,0,0,1,0,0,2,567,0.507,1076,High
CUST-01064,Zanele,Reddy,38,Female,Married,2,Degree,Gauteng,Employed,38200.0,LSM 7-8,26000.0,13.9,31,971.54,18,1,0,Digital-Preferred,1,1,1,0,0,0,3,698,0.313,3650,Low
CUST-01065,Luca,Williams,28,Male,Married,1,Matric,KwaZulu-Natal,Unemployed,2607.05,LSM 1-4,2100.0,8.4,15,50.0,16,4,3,Digital-Preferred,1,0,0,0,0,0,1,451,0.0,666,High
CUST-01066,Sandile,Nxumalo,31,Male,Single,0,Matric,Mpumalanga,Employed,12500.0,LSM 5-6,9000.0,2.7,29,199.52,14,3,2,Digital-Preferred,1,1,0,1,0,0,3,526,0.595,9999,Low
CUST-01067,Priya,Dlamini,52,Female,Single,1,Matric,Western Cape,Employed,5500.0,LSM 1-4,3600.0,5.0,3,1415.85,13,3,4,Digital-Preferred,1,0,0,1,0,0,2,497,0.49,450,Medium
CUST-01068,Dylan,Motsepe,54,Male,Single,1,Diploma,Gauteng,Employed,28900.0,LSM 7-8,14400.0,15.1,28,401.83,7,7,1,Branch-Preferred,1,1,0,1,0,0,3,694,0.373,9999,Low
CUST-01069,Palesa,Buthelezi,40,Female,Married,0,Matric,Gauteng,Unemployed,1240.43,LSM 1-4,800.0,11.0,23,198.6,11,3,3,Digital-Preferred,1,0,0,0,0,0,1,580,0.0,9999,Medium
CUST-01070,Nandi,Jacobs,31,Female,Single,0,Postgraduate,KwaZulu-Natal,Employed,57400.0,Affluent,29500.0,10.3,51,496.4,18,3,1,Digital-Preferred,1,1,1,1,0,0,4,639,0.482,55,Low
CUST-01071,Tayla,van der Berg,30,Female,Single,0,Degree,Gauteng,Employed,50600.0,Affluent,30700.0,1.5,47,797.44,16,2,2,Digital-Preferred,1,1,1,1,0,0,4,556,0.337,9999,Low
CUST-01072,Luca,Govender,52,Male,Single,1,Diploma,Eastern Cape,Employed,9000.0,LSM 5-6,5600.0,9.6,3,1952.49,0,8,3,Branch-Preferred,1,0,0,0,1,0,2,543,0.516,1580,High
CUST-01073,Palesa,February,30,Female,Single,0,No Matric,Gauteng,Employed,6400.0,LSM 1-4,3100.0,3.5,20,105.34,17,3,1,Digital-Preferred,1,0,0,0,0,0,1,582,0.0,9999,Medium
CUST-01074,Ruan,Hendricks,57,Male,Married,1,Degree,Limpopo,Employed,54700.0,Affluent,25500.0,12.6,55,602.25,19,2,0,Digital-Preferred,1,1,1,1,1,1,6,713,0.283,9999,Low
CUST-01075,Lerato,Adams,26,Female,Single,1,Degree,Limpopo,Employed,31300.0,LSM 7-8,15000.0,2.8,32,50.0,18,5,0,Digital-Preferred,1,1,0,0,1,0,3,596,0.495,9999,Low
CUST-01076,Ruan,Jacobs,33,Male,Married,1,Degree,Mpumalanga,Employed,42800.0,Affluent,22300.0,9.3,33,458.62,17,3,1,Digital-Preferred,1,1,1,0,0,1,4,675,0.301,9999,Low
CUST-01077,Siphokazi,Reddy,49,Female,Married,3,No Matric,Gauteng,Student,1823.94,LSM 1-4,1900.0,3.2,15,50.0,20,2,5,Digital-Preferred,0,0,0,0,0,0,0,496,0.0,265,Medium
CUST-01078,Nomvula,Nxumalo,48,Female,Married,2,Diploma,Eastern Cape,Employed,15600.0,LSM 5-6,10300.0,5.0,12,1092.87,18,2,2,Digital-Preferred,1,1,0,0,1,0,3,605,0.418,1042,Low
CUST-01079,Ashleigh,Maharaj,37,Female,Married,3,Degree,Limpopo,Self-Employed,39700.0,LSM 7-8,22800.0,9.5,27,555.21,22,4,1,Digital-Preferred,1,1,1,1,0,1,5,669,0.384,641,Low
CUST-01080,Kavitha,Ngubane,40,Female,Married,2,Postgraduate,Western Cape,Employed,34400.0,LSM 7-8,20100.0,3.3,39,508.45,16,6,1,Digital-Preferred,1,1,1,1,1,1,6,709,0.379,90,Low
CUST-01081,Nhlanhla,Mokoena,33,Male,Single,1,Diploma,Gauteng,Employed,18300.0,LSM 5-6,12200.0,13.3,31,457.03,12,3,2,Digital-Preferred,1,1,1,0,1,0,4,619,0.47,1456,Low
CUST-01082,Lungelo,Naidoo,31,Male,Married,0,Diploma,Gauteng,Employed,14100.0,LSM 5-6,9300.0,2.9,13,764.89,9,7,2,Branch-Preferred,1,0,1,0,0,1,3,553,0.594,487,Medium
CUST-01083,Bongani,Ngubane,34,Male,Single,0,Diploma,Eastern Cape,Employed,10500.0,LSM 5-6,6100.0,2.5,8,742.78,4,4,2,Branch-Preferred,1,0,0,1,1,0,3,553,0.555,9999,Medium
CUST-01084,Cleo,Dlamini,32,Female,Single,1,Degree,Western Cape,Employed,35500.0,LSM 7-8,17500.0,9.2,27,524.03,16,2,0,Digital-Preferred,1,1,1,1,1,1,6,745,0.223,9999,Low
CUST-01085,Kavitha,February,32,Female,Single,0,Postgraduate,North West,Employed,75000.0,Affluent,43500.0,11.9,62,652.28,23,1,0,Digital-Only,1,1,1,0,1,1,5,753,0.283,9999,Low
CUST-01086,Lethiwe,Joubert,29,Male,Single,0,Diploma,Mpumalanga,Retired,6241.02,LSM 1-4,4100.0,4.4,5,1014.95,18,3,0,Digital-Preferred,1,0,0,0,0,0,1,633,0.0,9999,Medium
CUST-01087,Arjun,Govender,38,Male,Married,2,Matric,Limpopo,Employed,11500.0,LSM 5-6,9100.0,2.6,28,187.34,17,3,1,Digital-Preferred,1,1,0,1,1,0,4,625,0.528,9999,Low
CUST-01088,Sbusiso,Daniels,22,Male,Single,1,No Matric,Free State,Retired,4963.03,LSM 1-4,4200.0,0.5,10,50.0,16,2,2,Digital-Preferred,1,1,0,0,0,0,2,515,0.558,847,Medium
CUST-01089,Nomvula,Naidoo,35,Female,Married,5,Diploma,Eastern Cape,Employed,26600.0,LSM 7-8,18700.0,3.7,31,696.46,19,3,2,Digital-Preferred,1,1,1,0,1,0,4,585,0.447,9999,Low
CUST-01090,Pieter,Pillay,59,Male,Married,1,Degree,Gauteng,Employed,29500.0,LSM 7-8,13200.0,7.9,24,849.17,10,2,3,Passive,1,1,0,1,0,1,4,582,0.312,1524,Low
CUST-01091,Tebogo,Hendricks,28,Male,Married,1,No Matric,Gauteng,Unemployed,1705.22,LSM 1-4,1600.0,4.9,16,50.0,16,0,1,Digital-Preferred,1,0,0,0,0,0,1,573,0.0,295,Medium
CUST-01092,Sipho,Ngubane,43,Male,Married,3,Matric,Mpumalanga,Employed,6300.0,LSM 1-4,6400.0,6.7,20,592.15,5,10,3,Branch-Preferred,0,1,0,1,0,0,2,562,0.715,9999,High
CUST-01093,Lungelo,Smith,36,Male,Single,0,Postgraduate,KwaZulu-Natal,Employed,67900.0,Affluent,45200.0,10.6,42,1180.32,16,4,2,Digital-Preferred,1,1,1,1,1,0,5,659,0.583,9999,Low
CUST-01094,Nkosinathi,Maharaj,33,Male,Married,3,Diploma,North West,Employed,29000.0,LSM 7-8,18200.0,9.4,24,527.06,10,7,1,Branch-Preferred,1,1,1,1,1,1,6,691,0.309,518,Low
CUST-01095,Ruan,Mkhize,68,Male,Married,2,No Matric,Gauteng,Employed,9500.0,LSM 5-6,7500.0,4.4,15,359.25,14,3,1,Digital-Preferred,1,0,0,0,1,0,2,635,0.519,3249,Medium
CUST-01096,Samantha,Zulu,39,Female,Single,0,Matric,Gauteng,Unemployed,1510.97,LSM 1-4,700.0,2.9,7,50.0,20,0,4,Digital-Preferred,1,0,0,0,0,0,1,489,0.0,9999,High
CUST-01097,Nozipho,Johnson,41,Female,Single,1,Matric,Limpopo,Employed,11900.0,LSM 5-6,6300.0,6.3,25,285.81,5,9,1,Branch-Preferred,1,0,0,1,0,0,2,602,0.531,9999,Medium
CUST-01098,Thabo,Brown,43,Male,Married,1,No Matric,Mpumalanga,Student,456.84,LSM 1-4,500.0,4.9,6,50.0,3,6,8,Branch-Preferred,1,0,0,0,0,0,1,329,0.0,65,High
CUST-01099,Ayanda,February,37,Female,Married,2,Degree,Mpumalanga,Employed,38500.0,LSM 7-8,22600.0,8.3,41,772.33,18,3,1,Digital-Preferred,1,1,1,0,1,1,5,642,0.312,9999,Low
CUST-01100,Lerato,Ndlovu,55,Female,Married,2,Matric,Gauteng,Employed,11600.0,LSM 5-6,6800.0,3.6,22,478.97,14,4,0,Digital-Preferred,1,0,0,1,0,0,2,688,0.382,9999,Low
CUST-01101,Nozipho,Brown,39,Female,Married,2,Diploma,KwaZulu-Natal,Employed,7700.0,LSM 1-4,6600.0,7.4,14,162.37,11,1,1,Digital-Preferred,0,0,0,0,0,0,0,564,0.0,166,High
CUST-01102,Lerato,Johnson,44,Female,Married,1,Diploma,Eastern Cape,Employed,22000.0,LSM 7-8,13500.0,2.9,31,151.69,6,5,3,Branch-Preferred,1,0,1,1,0,0,3,561,0.608,277,Low
CUST-01103,Jason,Hendricks,35,Male,Married,1,No Matric,North West,Retired,2531.7,LSM 1-4,2400.0,3.8,3,922.86,16,4,4,Digital-Preferred,0,0,0,1,0,0,1,488,0.66,9999,Medium
CUST-01104,Siphokazi,Botha,35,Female,Single,1,Matric,Gauteng,Unemployed,1957.13,LSM 1-4,2100.0,8.5,11,87.82,19,8,6,Digital-Preferred,0,0,0,1,0,0,1,419,0.788,445,High
CUST-01105,Kavitha,Pretorius,49,Female,Single,1,Matric,Eastern Cape,Employed,12500.0,LSM 5-6,7200.0,2.4,12,565.02,7,9,2,Branch-Preferred,1,0,0,1,0,0,2,581,0.579,22,Medium
CUST-01106,Shenay,Mthethwa,36,Female,Married,3,Matric,Gauteng,Employed,3800.0,LSM 1-4,4000.0,8.4,12,442.65,10,4,8,Branch-Preferred,1,0,0,0,1,0,2,381,0.796,219,Medium
CUST-01107,Lungelo,Dlamini,23,Male,Single,1,Degree,Limpopo,Self-Employed,19900.0,LSM 5-6,11800.0,0.5,20,761.69,19,7,0,Digital-Preferred,1,1,1,1,1,0,5,603,0.404,676,Low
CUST-01108,Lethiwe,Pretorius,27,Male,Single,0,Matric,Gauteng,Employed,5700.0,LSM 1-4,2600.0,0.6,14,50.0,20,2,3,Digital-Preferred,1,1,0,0,0,0,2,481,0.527,2306,High
CUST-01109,Vusi,Cele,39,Male,Married,3,Degree,Northern Cape,Employed,55000.0,Affluent,36000.0,4.2,47,321.64,15,7,1,Digital-Preferred,1,0,0,1,1,0,3,644,0.57,9999,Low
CUST-01110,Mihlali,Mkhize,37,Female,Married,3,Matric,Gauteng,Employed,11900.0,LSM 5-6,6200.0,6.1,19,303.69,17,8,0,Digital-Preferred,1,1,0,0,1,0,3,657,0.434,1074,Low
CUST-01111,Nomvula,Nkosi,40,Female,Single,1,No Matric,Eastern Cape,Self-Employed,2300.0,LSM 1-4,2000.0,7.3,13,50.0,3,5,1,Branch-Preferred,0,0,0,0,0,0,0,569,0.0,9999,High
CUST-01112,Heinrich,van der Berg,30,Male,Married,5,Matric,Limpopo,Employed,13000.0,LSM 5-6,11800.0,9.7,23,526.29,8,2,1,Passive,1,1,0,0,0,0,2,625,0.564,540,Medium
CUST-01113,Lerato,Nkosi,25,Female,Married,1,Diploma,Gauteng,Employed,12100.0,LSM 5-6,7500.0,8.1,8,919.78,17,2,1,Digital-Preferred,1,0,0,1,1,0,3,618,0.484,9999,Low
CUST-01114,Sandile,Smith,57,Male,Divorced,1,Diploma,Gauteng,Unemployed,2606.54,LSM 1-4,2400.0,7.8,16,50.0,9,2,4,Passive,0,1,0,0,0,0,1,551,0.516,9999,Medium
CUST-01115,André,Brown,32,Male,Single,0,Degree,Eastern Cape,Employed,49300.0,Affluent,32900.0,5.5,31,1478.66,22,2,0,Digital-Preferred,1,1,1,0,0,1,4,680,0.434,9999,Low
CUST-01116,Kim,Daniels,32,Female,Married,1,Matric,Eastern Cape,Retired,6426.43,LSM 1-4,3400.0,2.9,3,1136.73,24,3,1,Digital-Preferred,1,0,0,0,0,0,1,570,0.0,9999,High
CUST-01117,Jade,Ngubane,38,Female,Married,2,Diploma,Limpopo,Self-Employed,12400.0,LSM 5-6,7100.0,8.2,34,94.07,0,6,2,Branch-Preferred,1,0,0,0,0,0,1,603,0.0,938,Medium
CUST-01118,Samantha,Khumalo,29,Female,Single,2,Degree,Western Cape,Employed,36400.0,LSM 7-8,25200.0,10.8,27,953.62,22,3,2,Digital-Preferred,1,1,1,0,1,0,4,652,0.394,237,Low
CUST-01119,Nandi,Pretorius,41,Female,Married,2,Matric,Gauteng,Employed,14100.0,LSM 5-6,9400.0,2.8,16,693.48,27,5,4,Digital-Preferred,1,0,0,0,1,0,2,466,0.608,9999,Medium
CUST-01120,Nokwanda,Govender,37,Female,Married,3,No Matric,North West,Self-Employed,4700.0,LSM 1-4,4600.0,9.2,3,1406.83,9,2,4,Passive,1,1,0,0,0,0,2,507,0.652,9999,High
CUST-01121,Nozipho,Dlamini,34,Female,Single,1,Matric,Gauteng,Unemployed,756.93,LSM 1-4,800.0,0.5,7,578.34,17,5,4,Digital-Preferred,1,0,0,0,0,0,1,409,0.0,10,Medium
CUST-01122,Mandla,Johnson,32,Male,Single,1,Matric,Western Cape,Employed,5900.0,LSM 1-4,4900.0,6.6,16,50.0,3,1,6,Passive,1,0,0,0,0,0,1,399,0.0,64,High
CUST-01123,Lerato,Mthethwa,27,Female,Single,1,Degree,North West,Unemployed,2384.27,LSM 1-4,2500.0,4.8,14,50.0,15,3,3,Digital-Preferred,0,0,0,0,0,0,0,538,0.0,1100,Medium
CUST-01124,Nozipho,Daniels,30,Female,Married,0,Matric,North West,Self-Employed,3300.0,LSM 1-4,1700.0,4.6,3,246.8,16,1,2,Digital-Preferred,1,0,0,1,0,0,2,529,0.585,9999,Medium
CUST-01125,Siyanda,Mthembu,30,Male,Single,1,Diploma,Gauteng,Employed,24800.0,LSM 7-8,17600.0,6.7,23,766.0,20,0,4,Digital-Preferred,1,1,1,0,0,1,4,538,0.705,3282,Low
